Plot_Idnum,Old_plot_num,Year,Rep,Treatment,Treatment_st,Fert,Fert_st,Tillage,Tillage_st,Yield_bu_ac,Yield_kg_ha,Crop,Rotation,Height_in,Lodging_pct,Pop1_30DAP_no_ac,Pop2_EOS_no_ac,Moisture_pct,Ears_no_ac,Barren_pct,Sampled_ear_bean_weight_g
219,204_4,1972,2,19,NT_NPK,4,NPK,4,No_till,134,8410.8,Corn,CC,78,,,21800,,,0,244.9
220,205_4,1972,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,116.2,7293.6,Corn,CC,78,,,16900,,,0,263
301,301_1,1972,3,1,CT_ctrl,1,Control,1,Conv,33.3,2090.2,Corn,CC,63,,,26100,,,11.7,54.4
302,302_1,1972,3,2,CT_N,2,N_only,1,Conv,95.9,6019.4,Corn,CC,82,,,24400,,,7.1,185.9
303,303_1,1972,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,107.2,6728.7,Corn,CC,80,,,25200,,,8.6,195
304,304_1,1972,3,4,CT_NPK,4,NPK,1,Conv,142.8,8963.2,Corn,CC,84,,,27400,,,0,204.1
305,305_1,1972,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,121.8,7645.1,Corn,CC,85,,,27400,,,1.6,185.9
306,301_2,1972,3,6,AT_ctrl,1,Control,2,Alt,50.7,3182.3,Corn,CC,56,,,27000,,,11.3,108.8
307,302_2,1972,3,7,AT_N,2,N_only,2,Alt,84.1,5278.7,Corn,CC,70,,,29100,,,10.4,167.8
308,303_2,1972,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,111,6967.2,Corn,CC,75,,,23500,,,3.7,199.5
309,304_2,1972,3,9,AT_NPK,4,NPK,2,Alt,118.6,7444.2,Corn,CC,83,,,26100,,,3.3,231.3
310,305_2,1972,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,122.7,7701.6,Corn,CC,84,,,24800,,,1.7,258.5
311,301_3,1972,3,11,RT_ctrl,1,Control,3,Chisel,36.7,2303.6,Corn,CC,49,,,23100,,,13.2,77.1
312,302_3,1972,3,12,RT_N,2,N_only,3,Chisel,89,5586.3,Corn,CC,63,,,16500,,,5.3,231.3
313,303_3,1972,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,114.2,7168.1,Corn,CC,77,,,15200,,,0,276.6
314,304_3,1972,3,14,RT_NPK,4,NPK,3,Chisel,127.4,7996.6,Corn,CC,75,,,22600,,,0,222.2
315,305_3,1972,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,106.9,6709.8,Corn,CC,74,,,14400,,,0,258.5
316,301_4,1972,3,16,NT_ctrl,1,Control,4,No_till,33.3,2090.2,Corn,CC,54,,,23900,,,12.7,95.2
317,302_4,1972,3,17,NT_N,2,N_only,4,No_till,81.1,5090.4,Corn,CC,67,,,20000,,,2.2,176.9
318,303_4,1972,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,111.3,6986,Corn,CC,77,,,23100,,,3.8,208.6
319,304_4,1972,3,19,NT_NPK,4,NPK,4,No_till,107.2,6728.7,Corn,CC,82,,,15200,,,0,303.8
320,305_4,1972,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,105.2,6603.1,Corn,CC,85,,,14400,,,0,285.7
401,401_1,1972,4,1,CT_ctrl,1,Control,1,Conv,20.9,1311.8,Corn,CC,54,,,24300,,,12.5,49.9
402,402_1,1972,4,2,CT_N,2,N_only,1,Conv,106.3,6672.2,Corn,CC,66,,,24800,,,0,181.4
403,403_1,1972,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,102.3,6421.1,Corn,CC,76,,,25200,,,8.6,181.4
404,404_1,1972,4,4,CT_NPK,4,NPK,1,Conv,125.1,7852.2,Corn,CC,78,,,18700,,,0,249.4
405,405_1,1972,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,118.3,7425.4,Corn,CC,88,,,26100,,,0,185.9
406,401_2,1972,4,6,AT_ctrl,1,Control,2,Alt,47,2950.1,Corn,CC,65,,,29600,,,10.3,95.2
407,402_2,1972,4,7,AT_N,2,N_only,2,Alt,112.1,7036.2,Corn,CC,75,,,23500,,,1.8,185.9
408,403_2,1972,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,107,6716.1,Corn,CC,75,,,30000,,,5.8,172.3
409,404_2,1972,4,9,AT_NPK,4,NPK,2,Alt,112.7,7073.9,Corn,CC,79,,,25700,,,1.7,181.4
410,405_2,1972,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,127.4,7996.6,Corn,CC,86,,,21300,,,4.1,254
411,401_3,1972,4,11,RT_ctrl,1,Control,3,Chisel,34.4,2159.2,Corn,CC,50,,,24800,,,12.3,90.7
412,402_3,1972,4,12,RT_N,2,N_only,3,Chisel,96.8,6075.9,Corn,CC,68,,,18300,,,0,217.7
413,403_3,1972,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,98,6151.2,Corn,CC,67,,,22200,,,3.9,204.1
414,404_3,1972,4,14,RT_NPK,4,NPK,3,Chisel,120.5,7563.5,Corn,CC,78,,,20900,,,2.1,235.8
415,405_3,1972,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,110,6904.4,Corn,CC,77,,,20900,,,4.2,231.3
416,401_4,1972,4,16,NT_ctrl,1,Control,4,No_till,45.2,2837.1,Corn,CC,59,,,20000,,,6.5,136.1
417,402_4,1972,4,17,NT_N,2,N_only,4,No_till,86.9,5454.5,Corn,CC,62,,,18700,,,0,208.6
418,403_4,1972,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,121.5,7626.3,Corn,CC,77,,,16100,,,0,290.2
419,404_4,1972,4,19,NT_NPK,4,NPK,4,No_till,98.7,6195.2,Corn,CC,77,,,16100,,,0,267.6
420,405_4,1972,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,109.4,6866.8,Corn,CC,79,,,19100,,,4.5,244.9
101,101_1,1973,1,1,CT_ctrl,1,Control,1,Conv,12,753.2,Corn,CC,89,0,,24700,,,62.7,59
102,102_1,1973,1,2,CT_N,2,N_only,1,Conv,109.4,6866.8,Corn,CC,128,3.8,,25700,,,7.5,213.1
103,103_1,1973,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,137.4,8624.3,Corn,CC,136,7.3,,26600,,,1.8,208.6
104,104_1,1973,1,4,CT_NPK,4,NPK,1,Conv,132.7,8329.2,Corn,CC,133,10.7,,27100,,,0,204.1
105,105_1,1973,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,119.8,7519.5,Corn,CC,133,10.9,,26600,,,7.3,231.3
106,101_2,1973,1,6,AT_ctrl,1,Control,2,Alt,14.3,897.6,Corn,CC,100,1.9,,26100,,,64.8,86.2
107,102_2,1973,1,7,AT_N,2,N_only,2,Alt,126.9,7965.2,Corn,CC,118,0,,21300,,,0,240.4
108,103_2,1973,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,125.5,7877.3,Corn,CC,127,9.3,,20800,,,0,267.6
109,104_2,1973,1,9,AT_NPK,4,NPK,2,Alt,154.7,9710.1,Corn,CC,130,6,,24200,,,0,276.6
110,105_2,1973,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,136.7,8580.3,Corn,CC,119,0,,20300,,,4.8,281.2
111,101_3,1973,1,11,RT_ctrl,1,Control,3,Chisel,6.4,401.7,Corn,CC,98,1.7,,28600,,,81.4,77.1
112,102_3,1973,1,12,RT_N,2,N_only,3,Chisel,121.5,7626.3,Corn,CC,125,1.8,,26600,,,5.5,226.8
113,103_3,1973,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,124.2,7795.7,Corn,CC,127,3.9,,24700,,,0,217.7
114,104_3,1973,1,14,RT_NPK,4,NPK,3,Chisel,131.2,8235.1,Corn,CC,131,8.6,,28100,,,5.2,199.5
115,105_3,1973,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,174.8,10971.8,Corn,CC,137,16,,24200,,,0,272.1
116,101_4,1973,1,16,NT_ctrl,1,Control,4,No_till,11.6,728.1,Corn,CC,84,7.3,,26600,,,56.4,49.9
117,102_4,1973,1,17,NT_N,2,N_only,4,No_till,114.5,7186.9,Corn,CC,114,3.5,,27600,,,8.8,222.2
118,103_4,1973,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,113.4,7117.8,Corn,CC,128,8.3,,23200,,,2.1,222.2
119,104_4,1973,1,19,NT_NPK,4,NPK,4,No_till,149.9,9408.9,Corn,CC,139,3.8,,25200,,,0,254
120,105_4,1973,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,153.6,9641.1,Corn,CC,134,1.9,,25200,,,0,267.6
201,201_1,1973,2,1,CT_ctrl,1,Control,1,Conv,13.5,847.4,Corn,CC,102,1.9,,25700,,,64.2,81.6
202,202_1,1973,2,2,CT_N,2,N_only,1,Conv,126,7908.7,Corn,CC,121,11.1,,26100,,,3.7,213.1
203,203_1,1973,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,131.2,8235.1,Corn,CC,137,1.7,,28600,,,1.7,204.1
204,204_1,1973,2,4,CT_NPK,4,NPK,1,Conv,138.2,8674.5,Corn,CC,133,9.1,,26600,,,0,217.7
205,205_1,1973,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,150.9,9471.6,Corn,CC,137,14,,24200,,,6,276.6
206,201_2,1973,2,6,AT_ctrl,1,Control,2,Alt,2.5,156.9,Corn,CC,75,0,,22700,,,87.2,113.4
207,202_2,1973,2,7,AT_N,2,N_only,2,Alt,133.4,8373.2,Corn,CC,122,0,,27600,,,5.3,213.1
208,203_2,1973,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,139.8,8774.9,Corn,CC,131,4.1,,23700,,,6.1,254
209,204_2,1973,2,9,AT_NPK,4,NPK,2,Alt,161.6,10143.2,Corn,CC,129,13.2,,25700,,,1.9,267.6
210,205_2,1973,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,144.9,9095,Corn,CC,128,6,,24200,,,0,263
211,201_3,1973,2,11,RT_ctrl,1,Control,3,Chisel,24.1,1512.7,Corn,CC,101,0,,25700,,,50.9,95.2
212,202_3,1973,2,12,RT_N,2,N_only,3,Chisel,132.5,8316.7,Corn,CC,122,1.8,,27100,,,3.6,222.2
213,203_3,1973,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,135.2,8486.2,Corn,CC,126,4,,24200,,,0,235.8
214,204_3,1973,2,14,RT_NPK,4,NPK,3,Chisel,139.6,8762.3,Corn,CC,123,6.2,,23200,,,0,285.7
215,205_3,1973,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,161.2,10118.1,Corn,CC,128,3.4,,28100,,,1.7,244.9
216,201_4,1973,2,16,NT_ctrl,1,Control,4,No_till,12.4,778.3,Corn,CC,90,0,,26100,,,57.4,72.6
217,202_4,1973,2,17,NT_N,2,N_only,4,No_till,127.5,8002.9,Corn,CC,122,1.9,,25700,,,9.4,222.2
218,203_4,1973,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,128.2,8046.8,Corn,CC,125,0,,21300,,,0,254
219,204_4,1973,2,19,NT_NPK,4,NPK,4,No_till,140,8787.5,Corn,CC,128,3.7,,26100,,,1.9,240.4
220,205_4,1973,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,114.7,7199.4,Corn,CC,127,1.8,,27100,,,3.6,190.5
301,301_1,1973,3,1,CT_ctrl,1,Control,1,Conv,5.6,351.5,Corn,CC,103,1.8,,27100,,,60.7,54.4
302,302_1,1973,3,2,CT_N,2,N_only,1,Conv,131,8222.5,Corn,CC,123,3.4,,28100,,,1.7,217.7
303,303_1,1973,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,137.7,8643.1,Corn,CC,116,0,,26600,,,0,204.1
304,304_1,1973,3,4,CT_NPK,4,NPK,1,Conv,134.8,8461.1,Corn,CC,138,1.8,,27100,,,5.4,213.1
305,305_1,1973,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,154.2,9678.8,Corn,CC,127,10,,24200,,,4,254
306,301_2,1973,3,6,AT_ctrl,1,Control,2,Alt,20.6,1293,Corn,CC,90,3.6,,26600,,,25.5,63.5
307,302_2,1973,3,7,AT_N,2,N_only,2,Alt,129.5,8128.4,Corn,CC,123,2.2,,22300,,,2.2,249.4
308,303_2,1973,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,137.4,8624.3,Corn,CC,125,3.8,,25200,,,3.8,240.4
309,304_2,1973,3,9,AT_NPK,4,NPK,2,Alt,143.9,9032.2,Corn,CC,129,10.6,,22700,,,2.1,249.4
310,305_2,1973,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,157.4,9879.6,Corn,CC,132,4,,24200,,,0,267.6
311,301_3,1973,3,11,RT_ctrl,1,Control,3,Chisel,12.6,790.9,Corn,CC,88,5.6,,26100,,,44.4,68
312,302_3,1973,3,12,RT_N,2,N_only,3,Chisel,114,7155.5,Corn,CC,116,0,,25700,,,5.7,213.1
313,303_3,1973,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,161.6,10143.2,Corn,CC,131,5.7,,25700,,,1.9,258.5
314,304_3,1973,3,14,RT_NPK,4,NPK,3,Chisel,126,7908.7,Corn,CC,127,13,,26100,,,1.9,231.3
315,305_3,1973,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,126.3,7927.5,Corn,CC,132,12,,24200,,,2,226.8
316,301_4,1973,3,16,NT_ctrl,1,Control,4,No_till,1.3,81.6,Corn,CC,75,2,,24200,,,55.6,27.2
317,302_4,1973,3,17,NT_N,2,N_only,4,No_till,99.1,6220.3,Corn,CC,120,3.9,,24700,,,9.8,190.5
318,303_4,1973,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,119.8,7519.5,Corn,CC,126,2,,23700,,,3.7,235.8
319,304_4,1973,3,19,NT_NPK,4,NPK,4,No_till,136.9,8592.9,Corn,CC,136,2.2,,22300,,,4.3,254
320,305_4,1973,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,136.3,8555.2,Corn,CC,131,3.8,,25700,,,1.9,231.3
401,401_1,1973,4,1,CT_ctrl,1,Control,1,Conv,20.7,1299.3,Corn,CC,90,0,,25200,,,30.8,77.1
402,402_1,1973,4,2,CT_N,2,N_only,1,Conv,105.3,6609.4,Corn,CC,119,3.5,,27600,,,5.3,204.1
403,403_1,1973,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,136.6,8574,Corn,CC,127,6.5,,30000,,,3.2,217.7
404,404_1,1973,4,4,CT_NPK,4,NPK,1,Conv,137,8599.1,Corn,CC,133,5.1,,28600,,,3.4,213.1
405,405_1,1973,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,139.7,8768.6,Corn,CC,128,7.3,,26600,,,1.8,213.1
406,401_2,1973,4,6,AT_ctrl,1,Control,2,Alt,3.9,244.8,Corn,CC,89,0,,25200,,,59.6,49.9
407,402_2,1973,4,7,AT_N,2,N_only,2,Alt,128.8,8084.5,Corn,CC,121,0,,24200,,,2,240.4
408,403_2,1973,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,155.5,9760.3,Corn,CC,126,2,,24700,,,3.9,267.6
409,404_2,1973,4,9,AT_NPK,4,NPK,2,Alt,120.4,7557.2,Corn,CC,131,0,,19800,,,2.4,263
410,405_2,1973,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,127.7,8015.4,Corn,CC,125,1.8,,26600,,,1.8,226.8
411,401_3,1973,4,11,RT_ctrl,1,Control,3,Chisel,7.9,495.9,Corn,CC,104,2,,24700,,,52.9,45.4
412,402_3,1973,4,12,RT_N,2,N_only,3,Chisel,132.2,8297.9,Corn,CC,118,0,,26100,,,0,213.1
413,403_3,1973,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,153.2,9616,Corn,CC,124,0,,27100,,,1.8,244.9
414,404_3,1973,4,14,RT_NPK,4,NPK,3,Chisel,131.8,8272.8,Corn,CC,123,0,,26100,,,5.6,222.2
415,405_3,1973,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,142.1,8919.3,Corn,CC,125,7,,27600,,,10.5,240.4
416,401_4,1973,4,16,NT_ctrl,1,Control,4,No_till,22,1380.9,Corn,CC,101,0,,23200,,,31.2,63.5
417,402_4,1973,4,17,NT_N,2,N_only,4,No_till,132.6,8323,Corn,CC,116,0,,25200,,,0,249.4
418,403_4,1973,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,146.4,9189.2,Corn,CC,128,1.7,,29000,,,3.3,226.8
419,404_4,1973,4,19,NT_NPK,4,NPK,4,No_till,116.4,7306.1,Corn,CC,122,2,,24700,,,2,213.1
420,405_4,1973,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,130.7,8203.7,Corn,CC,124,2.1,,23200,,,4.2,258.5
101,101_1,1974,1,1,CT_ctrl,1,Control,1,Conv,22.4,1406,Corn,CC,70,43.4,,25700,,,26.4,54.4
102,102_1,1974,1,2,CT_N,2,N_only,1,Conv,132,8285.3,Corn,CC,98,7.8,,24700,,,2,231.3
103,103_1,1974,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,144.7,9082.5,Corn,CC,103,1.9,,25200,,,3.8,249.4
104,104_1,1974,1,4,CT_NPK,4,NPK,1,Conv,146.6,9201.7,Corn,CC,106,4.3,,22700,,,2.1,263
105,105_1,1974,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,144.2,9051.1,Corn,CC,103,0,,25200,,,1.9,235.8
106,101_2,1974,1,6,AT_ctrl,1,Control,2,Alt,36.7,2303.6,Corn,CC,88,0,,23200,,,22.9,95.2
107,102_2,1974,1,7,AT_N,2,N_only,2,Alt,88.4,5548.6,Corn,CC,90,0,,23200,,,12.5,213.1
108,103_2,1974,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,143.1,8982,Corn,CC,104,0,,25700,,,5.7,254
109,104_2,1974,1,9,AT_NPK,4,NPK,2,Alt,138.5,8693.3,Corn,CC,105,0,,23200,,,2.1,263
110,105_2,1974,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,98.5,6182.6,Corn,CC,100,0,,21800,,,15.6,208.6
111,101_3,1974,1,11,RT_ctrl,1,Control,3,Chisel,26.2,1644.5,Corn,CC,89,4.4,,21800,,,46.7,86.2
112,102_3,1974,1,12,RT_N,2,N_only,3,Chisel,114.2,7168.1,Corn,CC,102,10,,19400,,,5,244.9
113,103_3,1974,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,114.9,7212,Corn,CC,102,2.5,,19400,,,2.5,263
114,104_3,1974,1,14,RT_NPK,4,NPK,3,Chisel,162,10168.3,Corn,CC,103,2.6,,18900,,,2.6,340.1
115,105_3,1974,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,124.7,7827.1,Corn,CC,106,2.3,,21300,,,2.3,267.6
116,101_4,1974,1,16,NT_ctrl,1,Control,4,No_till,32.9,2065.1,Corn,CC,86,0,,24200,,,28,86.2
117,102_4,1974,1,17,NT_N,2,N_only,4,No_till,93.3,5856.2,Corn,CC,95,0,,21800,,,24.4,281.2
118,103_4,1974,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,122.3,7676.5,Corn,CC,108,0,,22300,,,10.9,258.5
119,104_4,1974,1,19,NT_NPK,4,NPK,4,No_till,132.5,8316.7,Corn,CC,106,0,,18400,,,5.3,276.6
120,105_4,1974,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,140.5,8818.8,Corn,CC,104,0,,21300,,,2.3,267.6
201,201_1,1974,2,1,CT_ctrl,1,Control,1,Conv,45.6,2862.2,Corn,CC,88,0,,26600,,,14.5,95.2
202,202_1,1974,2,2,CT_N,2,N_only,1,Conv,116.1,7287.3,Corn,CC,101,8.3,,23200,,,4.2,213.1
203,203_1,1974,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,133.9,8404.6,Corn,CC,103,4.1,,23700,,,10.2,244.9
204,204_1,1974,2,4,CT_NPK,4,NPK,1,Conv,122.6,7695.3,Corn,CC,100,2,,24200,,,12,244.9
205,205_1,1974,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,148.7,9333.5,Corn,CC,99,6,,24200,,,4,263
206,201_2,1974,2,6,AT_ctrl,1,Control,2,Alt,38,2385.2,Corn,CC,81,4.4,,21800,,,15.6,95.2
207,202_2,1974,2,7,AT_N,2,N_only,2,Alt,112.2,7042.5,Corn,CC,101,0,,20300,,,9.5,258.5
208,203_2,1974,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,114.5,7186.9,Corn,CC,103,0,,24700,,,5.9,204.1
209,204_2,1974,2,9,AT_NPK,4,NPK,2,Alt,138.3,8680.7,Corn,CC,106,2.4,,20300,,,2.4,299.3
210,205_2,1974,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,134.6,8448.5,Corn,CC,102,4.5,,21300,,,4.5,281.2
211,201_3,1974,2,11,RT_ctrl,1,Control,3,Chisel,35.3,2215.7,Corn,CC,88,10.4,,23200,,,33.3,90.7
212,202_3,1974,2,12,RT_N,2,N_only,3,Chisel,126.4,7933.8,Corn,CC,105,11.6,,20800,,,2.3,263
213,203_3,1974,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,125.6,7883.6,Corn,CC,101,0,,23700,,,4.1,235.8
214,204_3,1974,2,14,RT_NPK,4,NPK,3,Chisel,128.7,8078.2,Corn,CC,101,2.3,,21300,,,2.3,258.5
215,205_3,1974,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,131.1,8228.8,Corn,CC,105,5.8,,25200,,,7.7,249.4
216,201_4,1974,2,16,NT_ctrl,1,Control,4,No_till,22.9,1437.4,Corn,CC,79,0,,27600,,,33.3,63.5
217,202_4,1974,2,17,NT_N,2,N_only,4,No_till,100.9,6333.2,Corn,CC,97,2.2,,22300,,,17.4,217.7
218,203_4,1974,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,113.5,7124.1,Corn,CC,104,3.9,,24700,,,7.8,204.1
219,204_4,1974,2,19,NT_NPK,4,NPK,4,No_till,119.5,7500.7,Corn,CC,103,0,,25700,,,11.3,217.7
220,205_4,1974,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,102.8,6452.5,Corn,CC,103,3.9,,24700,,,7.8,213.1
301,301_1,1974,3,1,CT_ctrl,1,Control,1,Conv,32.5,2039.9,Corn,CC,84,1.8,,26600,,,16.4,72.6
302,302_1,1974,3,2,CT_N,2,N_only,1,Conv,112,7030,Corn,CC,93,3.5,,27600,,,8.8,199.5
303,303_1,1974,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,119,7469.3,Corn,CC,97,0,,27100,,,12.5,204.1
304,304_1,1974,3,4,CT_NPK,4,NPK,1,Conv,142.3,8931.8,Corn,CC,102,3.6,,27100,,,14.3,235.8
305,305_1,1974,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,119.9,7525.8,Corn,CC,99,0,,26600,,,10.9,222.2
306,301_2,1974,3,6,AT_ctrl,1,Control,2,Alt,40,2510.7,Corn,CC,82,0,,27100,,,12.5,90.7
307,302_2,1974,3,7,AT_N,2,N_only,2,Alt,74.3,4663.6,Corn,CC,93,2.1,,23200,,,25,185.9
308,303_2,1974,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,114,7155.5,Corn,CC,98,0,,22700,,,14.9,254
309,304_2,1974,3,9,AT_NPK,4,NPK,2,Alt,92.4,5799.7,Corn,CC,102,0,,22700,,,19.1,208.6
310,305_2,1974,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,125.7,7889.9,Corn,CC,100,0,,24200,,,8,240.4
311,301_3,1974,3,11,RT_ctrl,1,Control,3,Chisel,40,2510.7,Corn,CC,83,0,,26100,,,20.4,90.7
312,302_3,1974,3,12,RT_N,2,N_only,3,Chisel,58.5,3671.9,Corn,CC,93,0,,23700,,,40.8,190.5
313,303_3,1974,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,133.8,8398.3,Corn,CC,101,3.8,,25200,,,3.8,240.4
314,304_3,1974,3,14,RT_NPK,4,NPK,3,Chisel,116.1,7287.3,Corn,CC,94,0,,26600,,,5.5,190.5
315,305_3,1974,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,105,6590.6,Corn,CC,101,0,,21800,,,13.3,240.4
316,301_4,1974,3,16,NT_ctrl,1,Control,4,No_till,24.6,1544.1,Corn,CC,78,0,,29000,,,21.7,68
317,302_4,1974,3,17,NT_N,2,N_only,4,No_till,92.1,5780.9,Corn,CC,95,2.1,,23200,,,12.5,213.1
318,303_4,1974,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,89.4,5611.4,Corn,CC,100,0,,25700,,,15.1,190.5
319,304_4,1974,3,19,NT_NPK,4,NPK,4,No_till,120.3,7550.9,Corn,CC,101,2,,23700,,,4.1,231.3
320,305_4,1974,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,80.4,5046.5,Corn,CC,102,0,,25200,,,11.5,185.9
401,401_1,1974,4,1,CT_ctrl,1,Control,1,Conv,25.3,1588,Corn,CC,76,3.7,,26100,,,31.5,68
402,402_1,1974,4,2,CT_N,2,N_only,1,Conv,84,5272.5,Corn,CC,93,0,,30500,,,17.5,163.3
403,403_1,1974,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,116.9,7337.5,Corn,CC,91,0,,27600,,,7,208.6
404,404_1,1974,4,4,CT_NPK,4,NPK,1,Conv,137.4,8624.3,Corn,CC,101,3.6,,27100,,,7.1,222.2
405,405_1,1974,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,115.9,7274.8,Corn,CC,98,0,,28100,,,6.9,181.4
406,401_2,1974,4,6,AT_ctrl,1,Control,2,Alt,28.9,1814,Corn,CC,80,0,,26600,,,25.4,72.6
407,402_2,1974,4,7,AT_N,2,N_only,2,Alt,107.7,6760.1,Corn,CC,95,0,,26100,,,11.1,217.7
408,403_2,1974,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,91.2,5724.4,Corn,CC,100,0,,23200,,,14.6,204.1
409,404_2,1974,4,9,AT_NPK,4,NPK,2,Alt,115.9,7274.8,Corn,CC,102,0,,24700,,,9.8,222.2
410,405_2,1974,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,99.9,6270.5,Corn,CC,102,0,,26600,,,14.5,195
411,401_3,1974,4,11,RT_ctrl,1,Control,3,Chisel,46.9,2943.8,Corn,CC,84,0,,23700,,,18.4,104.3
412,402_3,1974,4,12,RT_N,2,N_only,3,Chisel,84.2,5285,Corn,CC,100,0,,22700,,,17,213.1
413,403_3,1974,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,110.7,6948.4,Corn,CC,105,4.9,,19800,,,9.8,267.6
414,404_3,1974,4,14,RT_NPK,4,NPK,3,Chisel,110.3,6923.3,Corn,CC,102,0,,23200,,,8.3,213.1
415,405_3,1974,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,92.2,5787.2,Corn,CC,101,0,,24200,,,20,185.9
416,401_4,1974,4,16,NT_ctrl,1,Control,4,No_till,30.7,1927,Corn,CC,80,0,,28600,,,23.7,68
417,402_4,1974,4,17,NT_N,2,N_only,4,No_till,84.2,5285,Corn,CC,95,0,,26100,,,11.1,185.9
418,403_4,1974,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,112.7,7073.9,Corn,CC,100,0,,27100,,,19.6,217.7
419,404_4,1974,4,19,NT_NPK,4,NPK,4,No_till,106.4,6678.5,Corn,CC,107,0,,27600,,,12.3,199.5
420,405_4,1974,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,103.7,6509,Corn,CC,105,0,,25200,,,13.5,195
